veggie_name,Artichokes,Arugula,Asparagus,Beets,Bok Choy,Broccoli,Brussel Sprouts,Bush beans (green beans),Cabbage,Carrots,Cauliflower,Celery,Chives,Collards,Corn,Cucumbers,Eggplant,Garlic,Kale,Leeks,Lettuce,Mustard Greens,Onions,Parsnips,Peas,Peppers,Pole beans(green beans),Potatoes,Pumpkin,Radishes,Rhubarb,Rutabaga,Shallots,Spinach,Summer Squash,Swiss Chard,Tomatoes,Turnips,Winter Squash
Cauliflower,0.10898933683836942,0.09915639602781134,0.0893555028592905,0.17293906683271498,0.11719190086066034,0.05478666112787256,0.09784599365933244,0.07176085034961255,0.07573488326694688,0.05419917937638963,0.0,0.09278534247382264,0.09588312755133355,0.13132741509040824,0.07739359682848834,0.09377553170520081,0.11702645582564941,0.06499421389803861,0.0923672789199016,0.12124492233382334,0.07092394693567117,0.13478561778747256,0.07623418093243284,0.13823821294709504,0.10633358685125971,0.061121178855351066,0.07535359030660915,0.06873888892940905,0.1031463861638301,0.12823775339466015,0.15573929557981747,0.13723647001553618,0.10846684250534455,0.0625188444372311,0.08732356232427807,0.14969345158650882,0.08951010102344947,0.14160883626904586,0.09071239258223951
Celery,0.15406358452305602,0.1365383574945912,0.09360635405411222,0.202767216435622,0.1488842555828943,0.09387191137047779,0.15718995141773484,0.08880341926928137,0.09532439692326944,0.07115234091746625,0.09278534247382264,0.0,0.09777955791071868,0.14593331130769793,0.08384679869374179,0.09252033634995593,0.13975188918635728,0.09891921304954077,0.13304080777247673,0.1360007574716644,0.0785170391374973,0.16605076203708413,0.10950135580769416,0.17303576101218443,0.12448638103771337,0.10509980447216005,0.09150827621412849,0.09027880381022824,0.12430984228337894,0.1530449341061476,0.15280384169016226,0.13670227190032236,0.14690287319970463,0.08886761562880041,0.11014612987009598,0.15713063912374348,0.09299856989963895,0.16499677883888997,0.12337730921967038
Chives,0.1116559307999132,0.08113785173680343,0.06707644122620082,0.17327030559398282,0.11201796984378731,0.06569975850817455,0.09055568833617922,0.06998263936441196,0.07252305221027489,0.06405064240867198,0.09588312755133355,0.09777955791071868,0.0,0.12341161449435822,0.060984309902133105,0.07531028290729647,0.11462457120748304,0.04249683833221274,0.09871511578757497,0.0994458236839274,0.05889996646996143,0.11242810310733531,0.04732496905298467,0.10457907786455911,0.12079889341353178,0.05467037637747674,0.0713160179877147,0.05219382499444991,0.07567495134365065,0.11591523983493024,0.11718553994157332,0.10859034956317637,0.0562078383873027,0.05178850056146367,0.08222153677683186,0.12115273518684355,0.0784585900780026,0.13718476894422937,0.09440518859189728
Collards,0.13213246226296882,0.1178407934377107,0.11978712032269889,0.16881238452040437,0.10682615677241436,0.11163890345642924,0.13090971721366795,0.12133762873530196,0.12136719118802086,0.1256655632237037,0.13132741509040824,0.14593331130769793,0.12341161449435822,0.0,0.13523461371154577,0.14063176609747685,0.13389012697467062,0.11346753728334968,0.11956981772447528,0.10375368083742909,0.11755588052807264,0.0724052839395527,0.10255996978109017,0.13423594874602862,0.14972846463589062,0.10765174749728479,0.12931088664370372,0.11321035803875845,0.13557561218451697,0.13666438810555825,0.16185509625545857,0.11703754217427786,0.10850176155644697,0.1072959501369184,0.10009606494444356,0.0980217394236359,0.10938007559169649,0.1368405796698563,0.10032382035902354
Corn,0.11598299702537018,0.1038071478187319,0.06988056589911662,0.17625977810621585,0.12489758076662405,0.05010201566077188,0.1097635993516235,0.04866009186505238,0.07912660784563663,0.040537576111823626,0.07739359682848834,0.08384679869374179,0.060984309902133105,0.13523461371154577,0.0,0.0714846246679176,0.11455326126954046,0.03744094475066595,0.11048427069324862,0.11435917130633233,0.04241771279487838,0.13508387848846604,0.05246086121293847,0.15054682094202598,0.08532590274533869,0.052739265727135054,0.053749937194789155,0.028649511055591326,0.08197773013089704,0.13295622291745068,0.1317528616115622,0.13148797214289143,0.09702110426167931,0.05661884810186868,0.09653094247899552,0.153861373600495,0.07707842127985809,0.14399056177236935,0.11105344616997526
Cucumbers,0.12333058178922296,0.10354243644402172,0.0755820020147463,0.15413934824874187,0.12280269477765837,0.07987169938082428,0.1400243696839577,0.07337181648757474,0.10140347368469915,0.06635753916023279,0.09377553170520081,0.09252033634995593,0.07531028290729647,0.14063176609747685,0.0714846246679176,0.0,0.11586671766766299,0.07084912851912784,0.09772776540533246,0.12207606534568638,0.06077315784536097,0.145602609670483,0.08048329523493902,0.12452878107391596,0.10590516086705792,0.07676126007507877,0.08507857429299082,0.05570952016426289,0.08754798343607861,0.10766430884059619,0.1396526565026286,0.12274496581522654,0.1101132737728382,0.06624705648065543,0.08738930732173755,0.14562386047158038,0.07415431024154717,0.1285841750426051,0.09538214284106883
Eggplant,0.09812711870499014,0.13440113747869864,0.11185364953080268,0.17363820668450258,0.11603084046956058,0.10274015551237636,0.11538812183870273,0.10870459794128229,0.09703624275970613,0.11960311370797883,0.11702645582564941,0.13975188918635728,0.11462457120748304,0.13389012697467062,0.11455326126954046,0.11586671766766299,0.0,0.10071332048266224,0.13818513505669316,0.12093344821159302,0.11272691334752594,0.12950751867267352,0.1111751043058895,0.13355103384107714,0.1397410503986115,0.10777482744497591,0.11455794327453583,0.10101978349134311,0.12536859816932866,0.14383026906839713,0.1298981624936466,0.1272595839041618,0.10387072279266962,0.08991210397479221,0.10051515439129288,0.12895512175600576,0.10820744241720093,0.14062544680795197,0.09459743047969926
Garlic,0.08642077093294998,0.06841609063059739,0.04858026841476604,0.16792265322318,0.11361477741310022,0.03790064386518577,0.07784303881749877,0.049554317945776916,0.06969328593751101,0.0422881884651215,0.06499421389803861,0.09891921304954077,0.04249683833221274,0.11346753728334968,0.03744094475066595,0.07084912851912784,0.10071332048266224,0.0,0.07682605365334039,0.095006372374835,0.0358080349120673,0.10995992040406843,0.025205323820996828,0.11189309620027599,0.09456371195750868,0.031325425236144566,0.053112128568617134,0.019856149369238518,0.07185445020126935,0.11487061662790454,0.12746085422362896,0.11590193896586343,0.056147655952084485,0.03846816290372279,0.07622962789575927,0.1292644971418302,0.05190900144291932,0.12966995721420127,0.0914104345744543
Kale,0.11862381186288506,0.07223898301379328,0.08519295647580905,0.16476259368882307,0.1100028196445878,0.07910850372513512,0.09723052680088651,0.09475852479926106,0.0971100936231607,0.09402318090025186,0.0923672789199016,0.13304080777247673,0.09871511578757497,0.11956981772447528,0.11048427069324862,0.09772776540533246,0.13818513505669316,0.07682605365334039,0.0,0.11664448210085432,0.0864785713501901,0.1373045461483785,0.09044560481010622,0.14882597114624452,0.1121879501792542,0.07626814499010448,0.10474971869149174,0.08868055359219584,0.10941577904460498,0.13994953678101718,0.15706939586366508,0.12841790195854197,0.10337116918368972,0.0719441612343924,0.09513740341651544,0.12639730862971466,0.09038640893551964,0.16992557751047466,0.10485549548174433
Leeks,0.10319559140863988,0.12165986692899278,0.11975324554966327,0.15288006317041114,0.09130784715987683,0.10374448691027216,0.10870169206016012,0.11648889758892078,0.10030382904972113,0.11295184608336117,0.12124492233382334,0.1360007574716644,0.0994458236839274,0.10375368083742909,0.11435917130633233,0.12207606534568638,0.12093344821159302,0.095006372374835,0.11664448210085432,0.0,0.11553810664159081,0.11872026003894676,0.09684223919984158,0.09623398321824939,0.11636900056631405,0.09671825441036652,0.1143898710864164,0.10555511174780374,0.12657236758767043,0.11811085395345944,0.13859600790513626,0.10396842588289268,0.07635992477827114,0.10981863254603019,0.1028468098505082,0.10262731340393827,0.10563245859985071,0.11491204111539943,0.10226713573979895
Lettuce,0.10584696713645803,0.07633972945137124,0.048707658648409646,0.1710071087270859,0.11902182900880975,0.04285950234452052,0.09889834740761372,0.04226332032634772,0.06622069586508006,0.03514632306746057,0.07092394693567117,0.0785170391374973,0.05889996646996143,0.11755588052807264,0.04241771279487838,0.06077315784536097,0.11272691334752594,0.0358080349120673,0.0864785713501901,0.11553810664159081,0.0,0.11968570514143084,0.05133644861399522,0.12485792090091796,0.08389806389864018,0.04661982994997105,0.05179843262777728,0.026143232649293302,0.06577047643800205,0.11989044831250917,0.13712140751648305,0.13234576531940856,0.09215465796452882,0.03676437738375904,0.07619501277370999,0.13504704870212192,0.06283622774016895,0.14439791035349192,0.08914991993364396
Mustard Greens,0.13457353270742822,0.11699846089279975,0.1356002223935453,0.18595424946882133,0.10366121477515033,0.11785797717191504,0.13752809813485678,0.1303217835269428,0.12272430465106332,0.13759246405899994,0.13478561778747256,0.16605076203708413,0.11242810310733531,0.0724052839395527,0.13508387848846604,0.145602609670483,0.12950751867267352,0.10995992040406843,0.1373045461483785,0.11872026003894676,0.11968570514143084,0.0,0.10780843354433656,0.12176636828300802,0.15182784444438924,0.11476590355547323,0.13818516352656873,0.11688318575884793,0.1292403577153588,0.15183351115248267,0.1472460181354891,0.10037392993218575,0.11157664124641564,0.10708147186560035,0.11300544306803573,0.10190615672401049,0.11783567455200561,0.13099970620338952,0.11639132188572932
Onions,0.10368084305265224,0.0840638339888099,0.05400781398488652,0.15786096142382777,0.11163362589062042,0.04622714101670189,0.07766727405625007,0.06080281684179234,0.0723083079025213,0.05579322701817824,0.07623418093243284,0.10950135580769416,0.04732496905298467,0.10255996978109017,0.05246086121293847,0.08048329523493902,0.1111751043058895,0.025205323820996828,0.09044560481010622,0.09684223919984158,0.05133644861399522,0.10780843354433656,0.0,0.10882430604702165,0.09599835297299197,0.02539905141006671,0.06250490065080072,0.038501756148176414,0.07932023915067099,0.10355463817464461,0.1287049928736984,0.11541312106271695,0.0543259957727904,0.04716960890655353,0.07716250380237644,0.12956033971692427,0.05555743923904255,0.1229648079151564,0.0878088946454677
Parsnips,0.14135456909480382,0.1404685562623652,0.1287746130664249,0.18333721504254374,0.12110130732685787,0.13008905238931845,0.12749670176821015,0.12919228238771818,0.12668454098614745,0.12233420711536969,0.13823821294709504,0.17303576101218443,0.10457907786455911,0.13423594874602862,0.15054682094202598,0.12452878107391596,0.13355103384107714,0.11189309620027599,0.14882597114624452,0.09623398321824939,0.12485792090091796,0.12176636828300802,0.10882430604702165,0.0,0.13258266932557017,0.10968494582530408,0.13291238939911265,0.11109847433136266,0.1292951973847256,0.11032330793856648,0.11976590537420162,0.09479728169294,0.08348634243772057,0.11451709917788733,0.11165951680330333,0.12453833867214537,0.13302418974479258,0.09780603339650984,0.11794574104260336
Peas,0.14415880823314764,0.1279752655235873,0.09693687489680247,0.17730005162068962,0.13619520296878052,0.07993245671867055,0.11956887472132316,0.06725800146088723,0.09523112484794194,0.07537193698031008,0.10633358685125971,0.12448638103771337,0.12079889341353178,0.14972846463589062,0.08532590274533869,0.10590516086705792,0.1397410503986115,0.09456371195750868,0.1121879501792542,0.11636900056631405,0.08389806389864018,0.15182784444438924,0.09599835297299197,0.13258266932557017,0.0,0.08841083313589415,0.07282553919079315,0.08467897777511912,0.12811725814366393,0.14629657466080437,0.1547682933741482,0.13838062422991726,0.12369951622845898,0.09191334812220309,0.12024057928042653,0.14335382404804564,0.1102003900402242,0.14983407534944604,0.12473733936042308
Peppers,0.10256408184739751,0.06462269407645294,0.05386723240142488,0.15298884827349113,0.1166290436309445,0.045772868216963136,0.08513979309333553,0.050390281172308704,0.0674148231445193,0.04486605423107548,0.061121178855351066,0.10509980447216005,0.05467037637747674,0.10765174749728479,0.052739265727135054,0.07676126007507877,0.10777482744497591,0.031325425236144566,0.07626814499010448,0.09671825441036652,0.04661982994997105,0.11476590355547323,0.02539905141006671,0.10968494582530408,0.08841083313589415,0.0,0.05472123811391971,0.030574131306800312,0.07388843354980867,0.10501771235862045,0.12497814348152803,0.11943856107671758,0.06068159879855184,0.040502934714079286,0.06735710110486026,0.12544631608866075,0.055657684709824795,0.1291259255031706,0.07882393681710376
Pole beans(green beans),0.11808271832473616,0.09662222293961908,0.06086106213773579,0.1563442401812054,0.11933715593571503,0.04420223821318603,0.08802618485865088,0.01553853270280281,0.061367068759947796,0.05088756127752336,0.07535359030660915,0.09150827621412849,0.0713160179877147,0.12931088664370372,0.053749937194789155,0.08507857429299082,0.11455794327453583,0.053112128568617134,0.10474971869149174,0.1143898710864164,0.05179843262777728,0.13818516352656873,0.06250490065080072,0.13291238939911265,0.07282553919079315,0.05472123811391971,0.0,0.04362534908679505,0.08215974797331349,0.1368306482746856,0.1365097380956828,0.13315304300290776,0.09660307889662301,0.050947821056046116,0.08497594085515248,0.13962868451998567,0.08823495297394568,0.15036417228657806,0.09520105426189918
Potatoes,0.0938987361352498,0.07639312155648781,0.04724231193639994,0.15398048284911292,0.1087041346346439,0.036523761636742536,0.08286241967212726,0.04015128999466255,0.06189689410646293,0.03412950588717756,0.06873888892940905,0.09027880381022824,0.05219382499444991,0.11321035803875845,0.028649511055591326,0.05570952016426289,0.10101978349134311,0.019856149369238518,0.08868055359219584,0.10555511174780374,0.026143232649293302,0.11688318575884793,0.038501756148176414,0.11109847433136266,0.08467897777511912,0.030574131306800312,0.04362534908679505,0.0,0.05845237850531815,0.10512350113758084,0.12215620126305637,0.12287945164718872,0.074297547603554,0.03804301088826889,0.07616768015566133,0.1363710505589586,0.050700267314884084,0.13016082532317497,0.089675778066586
Pumpkin,0.1295129171431958,0.10712738899635277,0.08854709685567597,0.17749710425952425,0.1261566731658662,0.07986310029114718,0.11600373098948336,0.08217430484988275,0.09399859820897416,0.0727560770676503,0.1031463861638301,0.12430984228337894,0.07567495134365065,0.13557561218451697,0.08197773013089704,0.08754798343607861,0.12536859816932866,0.07185445020126935,0.10941577904460498,0.12657236758767043,0.06577047643800205,0.1292403577153588,0.07932023915067099,0.1292951973847256,0.12811725814366393,0.07388843354980867,0.08215974797331349,0.05845237850531815,0.0,0.09402649394660756,0.13302498230990156,0.13444020499597242,0.11446015732668602,0.07008966004707795,0.08921700442945713,0.1582134543523417,0.09553060521672307,0.14121735782602185,0.09681095541094753
Radishes,0.1265211324784845,0.11924169370195126,0.11481964207373785,0.11012820366070364,0.12854702120168582,0.13125083248193536,0.1380169970865588,0.13855046467342313,0.14268247510781173,0.1173279977001761,0.12823775339466015,0.1530449341061476,0.11591523983493024,0.13666438810555825,0.13295622291745068,0.10766430884059619,0.14383026906839713,0.11487061662790454,0.13994953678101718,0.11811085395345944,0.11989044831250917,0.15183351115248267,0.10355463817464461,0.11032330793856648,0.14629657466080437,0.10501771235862045,0.1368306482746856,0.10512350113758084,0.09402649394660756,0.0,0.13525859879250002,0.11556884268018885,0.10777832290970202,0.11642575921116871,0.11922421208180034,0.13966706899765624,0.11541321635339408,0.09899529242349825,0.11962642447710425
Rhubarb,0.16977108929070783,0.13069115445836565,0.13162611634913857,0.17873150393297332,0.14040572496587433,0.14555859210382793,0.14947794550420856,0.14402672267223582,0.1402827488046079,0.1408870889690137,0.15573929557981747,0.15280384169016226,0.11718553994157332,0.16185509625545857,0.1317528616115622,0.1396526565026286,0.1298981624936466,0.12746085422362896,0.15706939586366508,0.13859600790513626,0.13712140751648305,0.1472460181354891,0.1287049928736984,0.11976590537420162,0.1547682933741482,0.12497814348152803,0.1365097380956828,0.12215620126305637,0.13302498230990156,0.13525859879250002,0.0,0.09626731369850272,0.11158926447836692,0.1274153687142482,0.1256847686870033,0.12020394874577389,0.13059988832227598,0.13439639638870726,0.13480810097208473
Rutabaga,0.1236326484540834,0.13796382376537186,0.11684981041542397,0.14254020658462552,0.08994990794756941,0.1253500028374831,0.13671319823962613,0.13101228899992223,0.12142858757221553,0.12752393542203144,0.13723647001553618,0.13670227190032236,0.10859034956317637,0.11703754217427786,0.13148797214289143,0.12274496581522654,0.1272595839041618,0.11590193896586343,0.12841790195854197,0.10396842588289268,0.13234576531940856,0.10037392993218575,0.11541312106271695,0.09479728169294,0.13838062422991726,0.11943856107671758,0.13315304300290776,0.12287945164718872,0.13444020499597242,0.11556884268018885,0.09626731369850272,0.0,0.10148664102819538,0.11152021710335103,0.1147633011371616,0.08802896936638183,0.1166617715342323,0.0742797083608524,0.11201224881966088
Shallots,0.09657353748224473,0.08722014270860612,0.0863556613295915,0.1509890282439953,0.10131999756403443,0.08466947406048586,0.08445756910726687,0.09651042401293275,0.09180712171201533,0.0939098802709194,0.10846684250534455,0.14690287319970463,0.0562078383873027,0.10850176155644697,0.09702110426167931,0.1101132737728382,0.10387072279266962,0.056147655952084485,0.10337116918368972,0.07635992477827114,0.09215465796452882,0.11157664124641564,0.0543259957727904,0.08348634243772057,0.12369951622845898,0.06068159879855184,0.09660307889662301,0.074297547603554,0.11446015732668602,0.10777832290970202,0.11158926447836692,0.10148664102819538,0.0,0.07379196485677264,0.098157478162883,0.10193850118476355,0.08787643300032955,0.1198411634179758,0.09897064449391935
Spinach,0.09473062742755933,0.06794846579796587,0.04075895770358129,0.15532681229526302,0.10868136229632253,0.038537739227854306,0.07655127419868146,0.047854158013740156,0.06660731132482167,0.05013227317209512,0.0625188444372311,0.08886761562880041,0.05178850056146367,0.1072959501369184,0.05661884810186868,0.06624705648065543,0.08991210397479221,0.03846816290372279,0.0719441612343924,0.10981863254603019,0.03676437738375904,0.10708147186560035,0.04716960890655353,0.11451709917788733,0.09191334812220309,0.040502934714079286,0.050947821056046116,0.03804301088826889,0.07008966004707795,0.11642575921116871,0.1274153687142482,0.11152021710335103,0.07379196485677264,0.0,0.062171544813205304,0.12336348227264471,0.06571302734312456,0.13772186826448984,0.07744398911403871
Summer Squash,0.11370109353508251,0.11110798121031673,0.07639190725113831,0.185652701988404,0.1051291489402213,0.0736487669305681,0.1017674623030238,0.08242908456448228,0.08808908062512955,0.09508360380490699,0.08732356232427807,0.11014612987009598,0.08222153677683186,0.10009606494444356,0.09653094247899552,0.08738930732173755,0.10051515439129288,0.07622962789575927,0.09513740341651544,0.1028468098505082,0.07619501277370999,0.11300544306803573,0.07716250380237644,0.11165951680330333,0.12024057928042653,0.06735710110486026,0.08497594085515248,0.07616768015566133,0.08921700442945713,0.11922421208180034,0.1256847686870033,0.1147633011371616,0.098157478162883,0.062171544813205304,0.0,0.11759284290183336,0.07784637224090374,0.12521723530575013,0.014193028481354397
Swiss Chard,0.11772411060676025,0.11880831193436736,0.12874478341225803,0.15167774105483067,0.1050061100585904,0.12491061573367945,0.1353915651768003,0.13523152489160672,0.12128889213615157,0.15288320854861304,0.14969345158650882,0.15713063912374348,0.12115273518684355,0.0980217394236359,0.153861373600495,0.14562386047158038,0.12895512175600576,0.1292644971418302,0.12639730862971466,0.10262731340393827,0.13504704870212192,0.10190615672401049,0.12956033971692427,0.12453833867214537,0.14335382404804564,0.12544631608866075,0.13962868451998567,0.1363710505589586,0.1582134543523417,0.13966706899765624,0.12020394874577389,0.08802896936638183,0.10193850118476355,0.12336348227264471,0.11759284290183336,0.0,0.12301104772783888,0.13067132921614621,0.11336226557457585
Tomatoes,0.10744898265845215,0.08738546460495455,0.06230750541121399,0.1617310472939728,0.1306756439812271,0.06173124488136428,0.08397737517744774,0.07683582934246536,0.08379473360942191,0.06962346216893289,0.08951010102344947,0.09299856989963895,0.0784585900780026,0.10938007559169649,0.07707842127985809,0.07415431024154717,0.10820744241720093,0.05190900144291932,0.09038640893551964,0.10563245859985071,0.06283622774016895,0.11783567455200561,0.05555743923904255,0.13302418974479258,0.1102003900402242,0.055657684709824795,0.08823495297394568,0.050700267314884084,0.09553060521672307,0.11541321635339408,0.13059988832227598,0.1166617715342323,0.08787643300032955,0.06571302734312456,0.07784637224090374,0.12301104772783888,0.0,0.13880848285454805,0.08904250423492288
Turnips,0.14118151323464245,0.14670153360668026,0.14093960703703545,0.13687944991687506,0.1260658144844503,0.1437670620012499,0.1485029015779784,0.14931733210444254,0.1553104745940821,0.13877836408739463,0.14160883626904586,0.16499677883888997,0.13718476894422937,0.1368405796698563,0.14399056177236935,0.1285841750426051,0.14062544680795197,0.12966995721420127,0.16992557751047466,0.11491204111539943,0.14439791035349192,0.13099970620338952,0.1229648079151564,0.09780603339650984,0.14983407534944604,0.1291259255031706,0.15036417228657806,0.13016082532317497,0.14121735782602185,0.09899529242349825,0.13439639638870726,0.0742797083608524,0.1198411634179758,0.13772186826448984,0.12521723530575013,0.13067132921614621,0.13880848285454805,0.0,0.11349265249868179
